ID English Calculus Physics Chemistry 
1611	 88.8	 69.4	 46.0	 24.0
1612	  5.2	 90.5	 10.3	 75.8
1613	 91.3	 34.0	 47.1	 12.5
1614	 74.0	 48.8	 42.4	 73.4
1615	 62.7	  2.0	 30.8	 46.1
1616	 21.7	  2.1	 76.2	 91.2
1617	  4.8	 52.0	 42.8	  2.2
1618	 75.4	 63.2	 19.4	 17.6
1619	 31.5	 72.0	 77.8	 42.8
1620	 44.9	  0.3	 61.4	 12.5
1621	 32.0	 93.4	 54.3	  1.1
1622	  3.3	 68.4	 25.3	 71.7
1623	 18.0	 90.6	 28.5	 97.4
1624	 25.3	 81.9	 56.1	 32.6
1625	  8.1	 47.9	 85.1	 67.2
1626	 78.8	 16.2	 83.7	 27.9
1627	 14.3	 34.9	  7.4	 24.4
1628	 61.0	 39.8	 67.1	 40.3
1629	 26.9	 17.3	  4.5	 12.2
1630	 24.2	 74.6	  7.2	 12.3
1631	 36.0	 85.8	 96.0	 93.8
1632	 44.5	 65.0	 56.3	 58.0
1633	 53.4	 77.8	 24.3	  2.4
1634	 99.6	 96.5	 77.1	 44.4
1635	  5.0	  1.0	 25.4	 79.2
1636	 32.2	 79.3	 22.0	 76.6
1637	 42.5	 55.8	 52.1	 79.8
1638	 64.1	 70.7	 10.2	 83.4
1639	 14.5	 75.4	  8.5	100.0
1640	 48.5	  6.7	 79.6	 67.5
1641	 32.6	 23.9	 53.5	  5.4
1642	 53.0	 34.1	 38.0	 23.9
1643	 85.0	 38.6	 66.2	 60.8
1644	 90.3	 11.6	 86.4	 52.0
1645	 79.0	  5.6	 53.2	 30.4
1646	 35.7	 77.0	 75.5	 52.2
1647	 21.8	 52.6	 67.1	  5.0
1648	 56.0	  9.6	 25.6	 15.8
1649	 77.8	 33.5	 27.9	  5.1
1650	  8.5	 29.5	 49.5	 45.7
1651	 29.5	 44.3	 56.1	 66.4
1652	 82.0	 50.2	  3.2	 86.8
1653	 55.1	 80.4	 89.5	 25.0
1654	 68.9	 33.3	 43.3	 65.7
1655	 70.6	 51.2	  0.0	 86.7
1656	 65.1	 11.1	 59.8	 83.9
1657	 62.3	  9.5	 86.3	  2.1
1658	 26.9	 83.8	 50.0	 78.7
1659	 73.4	 13.6	 88.6	 71.7
1660	 62.8	 17.8	 86.3	 45.6
1661	 65.9	  8.6	 45.7	 25.4
1662	 81.9	  0.0	 79.4	 11.2
1663	  3.8	 65.8	 91.3	 20.3
1664	 95.3	 50.3	 44.7	 70.4
1665	 29.4	  7.4	 29.9	 26.0
1666	 27.5	  1.9	 55.4	 80.8
1667	 13.0	 14.2	 88.0	 22.2
1668	  9.5	  5.0	 43.9	 35.2
1669	 68.8	  8.6	 50.5	 24.1
1670	 67.7	 80.4	 56.0	 43.9
1671	 29.9	 47.5	 41.3	 78.0
1672	 41.9	 98.7	  0.3	  6.2
1673	 83.6	 90.0	 70.2	 19.3
1674	 27.5	 10.2	 35.0	  1.0
1675	 51.0	 60.6	  4.4	 93.0
1676	 60.8	 55.5	 91.6	 53.3
1677	 39.7	 77.1	  4.2	 58.2
1678	 62.1	 12.4	 63.8	  0.7
1679	 61.3	 62.3	 74.3	 48.6
1680	  3.9	  3.2	 29.9	 79.7
1681	 34.0	 99.0	 65.1	 61.7
1682	 71.9	 13.0	 86.8	 80.3
1683	 20.2	 57.0	 63.4	 37.9
1684	 39.2	 67.0	 82.7	 17.2
1685	 21.7	 40.8	 82.3	 58.9
1686	 53.7	 53.6	 32.0	 15.3
1687	 17.4	 98.4	 53.1	 19.2
1688	 67.7	 95.2	 93.3	 74.7
1689	 29.4	 48.9	 29.8	 62.8
1690	 19.8	 62.0	 20.0	 50.4
1691	 83.1	 63.2	 54.6	 18.5
1692	 29.2	 64.8	 40.8	  5.4
1693	 72.5	 29.2	 32.1	 31.2
1694	 46.2	 38.5	 32.3	 98.8
1695	 76.2	 44.3	 16.5	 35.0
1696	 47.8	 43.1	 54.8	 67.8
1697	 27.3	 77.6	 92.8	 45.3
1698	 21.4	 37.6	 95.7	 95.9
1699	 31.0	  6.0	 90.6	 49.4
1700	 29.1	 11.2	 40.7	 39.9
1701	 19.4	 98.9	 29.2	 89.1
1702	 52.0	 73.5	 82.8	 90.6
1703	 53.3	 67.9	 92.9	 99.1
1704	 74.9	 15.1	 13.3	 40.4
1705	 47.1	 36.7	 51.4	 31.6
1706	 86.2	 64.9	 41.2	 25.8
1707	  7.3	 26.9	 80.8	 70.5
1708	 81.6	 30.0	 76.6	 40.7
1709	 75.6	 71.1	  6.7	 70.6
1710	 34.4	 16.7	 13.0	  0.2
1711	 87.6	 29.2	 15.3	 97.3
1712	 57.7	 91.1	 34.8	 49.7
1713	 64.5	 67.7	 20.9	 64.2
1714	 47.1	 72.7	 30.5	 73.0
1715	 32.7	 71.7	 70.4	 80.1
1716	 41.3	  5.2	 37.0	 45.5
1717	 37.9	 60.5	 87.3	 67.5
1718	 81.8	 86.3	 72.6	 43.3
1719	 39.3	 14.8	 55.2	 14.0
1720	 98.7	 16.9	 17.2	 84.2
1721	  0.9	 14.5	 64.2	  6.5
1722	 10.5	 99.5	 55.4	 26.6
1723	 68.4	 53.9	 64.8	 25.8
1724	 87.5	  2.7	  6.2	 38.0
1725	  5.8	 24.7	 47.0	 32.4
1726	 15.8	 38.3	 14.1	  7.8
1727	 44.2	 80.0	 40.6	 76.5
1728	 70.6	 40.3	 10.5	 23.8
1729	  4.4	 51.9	 48.8	 88.1
1730	 58.7	 38.6	 57.0	 83.0
1731	 17.5	 41.8	 91.1	 47.1
1732	  4.4	  8.2	 27.0	 93.5
1733	 50.8	 18.0	  1.5	 94.2
1734	  2.0	 31.5	  3.2	  0.0
1735	 62.0	 88.8	 83.3	 49.2
1736	 36.3	 17.2	 87.6	 29.4
1737	 26.1	  4.5	 83.5	  6.5
1738	 83.3	 50.0	 49.3	 22.0
1739	 80.3	 55.6	 59.2	 48.9
1740	 83.9	 12.5	 80.1	 75.2
1741	  5.5	 70.3	 71.3	 18.3
1742	 96.4	 82.6	 20.6	 34.7
1743	 54.4	 32.5	 60.3	 73.9
1744	 99.7	 10.1	 74.5	 20.3
1745	 12.7	 68.3	  6.6	 28.9
1746	 15.1	 47.9	 91.4	 68.0
1747	  6.3	 14.8	 38.4	 27.5
1748	 39.8	 72.3	  0.8	 75.0
1749	 27.3	 84.3	  7.3	 38.8
1750	 92.5	 64.5	 81.6	 14.1
1751	 61.5	 36.0	 78.3	 47.9
1752	  3.7	 67.2	 87.8	 15.2
1753	 69.2	 72.3	 80.2	 28.2
1754	 66.6	 84.6	 43.6	 93.6
1755	 23.4	 63.5	  5.9	 85.9
1756	 99.0	 19.3	 88.0	 24.8
1757	 97.8	 22.6	 79.3	 83.1
1758	 18.2	 72.0	 64.2	  6.4
1759	  9.7	 85.2	 84.6	 84.8
1760	 17.1	 97.4	 24.5	 89.3
1761	 71.6	  1.0	 59.6	 95.2
1762	 28.9	 49.4	 16.4	 92.9
1763	 60.4	 87.6	 71.5	 76.5
1764	 49.3	 91.6	 11.5	 97.0
1765	 87.4	  6.3	  8.6	  4.8
1766	 98.4	 32.2	 90.8	 82.0
1767	 77.5	 12.6	 79.0	 67.8
1768	  3.3	 11.3	 85.7	 53.8
1769	 45.5	 14.5	 81.9	 21.2
1770	 31.9	 46.0	 16.0	 42.0
1771	 47.9	 20.0	 31.9	 51.8
1772	 80.8	 45.8	  6.0	 54.6
1773	 23.5	 18.2	 13.5	  4.1
1774	  8.0	 94.2	 21.4	 94.7
1775	 34.4	 58.1	  9.3	  4.5
1776	 65.0	  2.6	 50.9	 47.1
1777	 12.0	 83.4	 16.4	 76.0
1778	 10.8	  1.8	 68.9	 20.8
1779	 57.5	 87.3	 94.8	  3.9
1780	  3.0	 38.3	 53.8	 17.0
1781	 13.4	 17.1	 98.4	 86.6
1782	 87.5	 56.5	 86.6	 56.4
1783	 91.8	 47.6	 90.7	 68.8
1784	 85.6	 37.6	  9.2	 36.0
1785	 11.3	 10.2	 96.3	 76.1
1786	 88.8	 37.9	 53.7	 30.0
1787	 63.0	 68.6	 34.1	  3.4
1788	 29.4	 56.6	 68.6	 81.7
1789	 27.8	 72.8	 16.1	 59.1
1790	 27.5	 36.5	 46.9	  3.9
1791	 24.8	 56.9	 45.7	 15.0
1792	 22.5	  0.1	 91.9	 37.6
1793	 30.0	 70.7	 38.0	 37.2
1794	 33.8	 41.9	 79.6	 37.0
1795	 99.8	 70.4	 34.2	 78.3
1796	 66.6	 44.5	 96.3	 16.4
1797	 33.2	 49.5	 52.3	 95.8
1798	 46.1	 74.0	 57.5	 55.5
1799	 38.8	 89.0	 35.5	 19.6
1800	 63.9	 76.9	 44.1	 34.7
1801	 34.5	  3.5	  7.3	 25.5
1802	  4.4	 75.4	 52.8	 42.5
1803	 65.0	 69.1	 71.2	 68.3
1804	 99.2	 93.7	 38.9	 18.1
1805	 88.6	  7.3	 85.1	 86.4
1806	 60.6	 66.7	 60.1	 84.9
1807	 11.1	 33.2	 53.6	 26.2
1808	 82.2	 38.7	 50.7	 39.8
1809	 79.6	 72.8	 14.0	 36.3
1810	 24.8	 49.3	 63.7	 63.1
1811	 71.4	 52.9	 76.5	 43.4
1812	 48.5	 42.5	 74.7	 57.6
1813	 58.8	 82.1	 22.3	 35.1
1814	  6.8	 68.7	 75.4	 23.2
1815	  4.5	 64.4	 97.4	  4.3
1816	 84.7	  3.3	 17.3	 80.0
1817	 16.3	 73.9	 55.2	 57.1
1818	 59.3	 34.7	 11.4	  1.0
1819	 30.1	 66.5	  9.2	  4.9
1820	 93.0	 78.1	 39.0	 86.3
1821	 34.6	 24.1	 31.2	 79.7
1822	 61.4	 58.5	 22.3	 10.1
1823	  5.4	 25.2	 95.5	 81.5
1824	 52.4	 63.2	 36.4	 34.9
1825	  3.9	  0.4	 36.5	 29.9
1826	 55.3	 61.5	 74.0	 76.9
1827	 37.2	 86.8	 34.8	 13.8
1828	 79.8	 12.9	 76.9	 23.5
1829	 78.6	 68.8	  3.6	 67.7
1830	 53.2	 47.5	 19.6	 21.1
1831	 57.8	 41.3	 99.8	  3.1
1832	 88.6	 88.7	 78.1	 20.1
1833	 13.0	 12.5	 81.5	 91.1
1834	  0.6	 87.6	 25.1	 74.9
1835	 65.4	 49.0	 53.1	  7.1
1836	 39.2	 17.8	  2.1	 45.9
1837	 37.6	 91.5	 40.3	 64.4
1838	 40.9	 72.0	 38.2	 97.9
1839	 40.6	 88.1	 91.5	 16.1
1840	 64.3	 99.0	 84.7	 96.0
1841	 65.5	 85.5	 30.7	 19.6
1842	 25.9	 43.8	 17.9	 37.1
1843	 37.2	  4.1	 76.6	 11.5
1844	 76.9	 34.1	 20.9	 12.1
1845	 74.4	 43.9	 38.6	 97.4
1846	 24.7	 65.5	 49.6	 80.4
1847	 14.0	 25.7	 79.2	 17.8
1848	 13.7	 37.2	 33.7	 50.8
1849	 56.5	 11.4	 63.5	 28.6
1850	 94.3	 82.8	 59.0	  4.6
1851	 21.8	 75.3	 29.4	 26.1
1852	 53.8	 96.5	 70.5	  5.6
1853	 56.9	 28.7	 32.7	 23.9
1854	 98.6	 60.2	 58.3	 28.5
1855	 19.9	 69.8	 76.5	 47.8
1856	  2.2	 85.7	 39.7	  1.4
1857	 90.8	 20.0	  9.2	 12.5
1858	 94.9	 94.0	 53.9	  9.8
1859	 11.6	 14.1	 97.7	 18.5
1860	 87.0	 29.2	 57.0	 53.8
1861	 28.6	 81.5	 34.3	 45.2
1862	 96.7	 59.3	 73.9	 10.5
1863	 97.5	 15.8	 55.3	 99.6
1864	 19.1	 19.8	 54.0	  1.5
1865	 74.5	 17.1	 55.2	 96.4
1866	 54.7	 39.4	 40.9	 48.6
1867	 94.3	 95.9	 10.0	  3.3
1868	 21.2	 32.2	 31.3	 37.1
1869	 30.8	 58.8	 95.3	  5.8
1870	 32.2	 20.6	 34.4	 27.1
1871	 50.2	  0.9	 42.2	 62.7
1872	 92.9	 71.4	 66.1	 97.8
1873	 98.1	 75.9	  4.0	 38.1
1874	 69.0	 51.5	 93.4	 38.7
1875	 71.8	 68.4	 61.2	  8.6
1876	 11.2	 16.3	 69.9	 12.2
1877	  6.5	 76.2	 22.8	 86.0
1878	 97.3	 76.9	 41.5	 96.6
1879	 72.5	 37.1	 42.3	 37.4
1880	 14.9	 10.7	 38.9	 84.6
1881	 36.0	 64.4	 50.3	  8.4
1882	 31.9	 15.0	  2.5	 73.5
1883	 20.4	 16.2	 49.0	 59.8
1884	 34.2	 91.5	 46.0	  3.1
1885	 91.9	 81.0	  1.2	 98.4
1886	 76.7	 26.1	 37.7	 27.5
1887	 34.5	 73.8	 89.8	  3.2
1888	 37.4	  7.2	 64.2	 38.5
1889	 49.1	  3.3	 95.7	 47.9
1890	 54.1	 48.8	 97.0	 27.0
1891	 62.2	 63.4	 43.4	 27.6
1892	 97.5	 61.4	 92.2	 79.8
1893	 41.5	 16.6	 97.1	 57.8
1894	 25.6	 55.2	 44.3	 94.5
1895	 89.3	 15.5	 88.2	 29.8
1896	 98.2	  9.3	 15.8	 51.0
1897	 53.7	 89.5	 10.1	 88.4
1898	 55.4	 10.1	 68.8	 13.8
1899	 54.2	 15.8	 53.6	  7.6
1900	 92.9	 52.0	 33.7	 47.4
1901	 40.1	 82.4	 99.7	 39.5
1902	 21.8	 45.4	 58.5	 34.7
1903	 87.4	 43.7	 95.6	 72.2
1904	 26.8	 11.2	 66.4	 10.9
1905	 14.6	 77.6	 65.2	 13.8
1906	 26.4	 81.6	 34.4	 18.0
1907	 31.5	  3.8	 71.3	 76.6
1908	 35.6	 32.2	 25.0	 91.8
1909	 76.0	 20.9	 43.3	 44.9
1910	 27.5	 56.0	 90.1	 16.6
1911	 99.3	 85.3	 24.3	 56.7
1912	 33.1	  4.4	 47.1	 69.1
1913	 56.6	 57.5	 60.3	 24.2
1914	 69.3	  6.6	 26.2	 59.1
1915	 56.8	 53.6	 67.2	 75.6
1916	 40.7	 98.1	 84.0	  2.7
1917	 52.7	 24.1	 47.8	 71.0
1918	 19.9	 72.3	  3.7	 15.2
1919	 46.9	  3.5	 24.1	 93.4
1920	 16.9	 82.7	 21.1	 88.8
1921	 88.4	 47.1	  9.3	 88.6
1922	  4.7	 47.8	 49.4	 42.9
1923	 90.2	 76.7	 22.2	 63.8
1924	 49.1	 87.2	 38.3	 48.5
1925	 51.1	 85.6	 63.3	 22.8
1926	 17.4	 21.3	 26.1	 57.5
1927	 32.3	 52.1	 64.8	 83.2
1928	 84.2	 97.9	 47.6	  5.1
1929	 56.1	 94.0	 33.6	 26.6
1930	 89.7	 94.5	 71.0	  5.5
1931	 86.5	 17.1	 16.6	 85.1
1932	 20.8	 18.6	 20.4	 64.3
1933	 89.6	 40.0	 74.9	 81.0
1934	  9.4	 96.1	 89.7	 65.3
1935	 65.7	 44.5	 27.7	 10.1
1936	 40.3	 14.4	 44.3	 41.3
1937	 24.9	 59.3	 49.0	 68.5
1938	 53.4	 28.1	 17.7	 94.5
1939	 26.6	 98.2	 77.5	 17.7
1940	  8.3	 23.2	 62.6	 54.2
1941	 15.8	 21.6	 76.3	 70.8
1942	 20.3	 91.0	 42.9	 31.5
1943	 20.0	 46.0	 54.8	 46.4
1944	  3.1	 56.9	 95.2	 29.1
1945	 29.6	  4.1	 74.7	 80.8
1946	 57.8	  6.6	 10.7	 81.5
1947	 82.5	 36.9	 93.9	 91.4
1948	 59.5	 19.2	 67.0	 18.7
1949	  6.2	 97.9	  9.7	 81.5
1950	 99.0	 20.3	 94.2	 90.0
1951	  6.6	100.0	 86.1	  8.6
1952	 42.7	 85.3	 88.8	 88.0
1953	 42.8	 17.6	 34.6	 14.4
1954	 18.1	 61.0	 27.7	 96.6
1955	 62.1	 33.8	 23.0	 18.0
1956	 52.7	 16.0	 34.9	 82.2
1957	 66.7	 66.3	 14.9	 26.1
1958	 52.6	 30.4	 98.6	 21.7
1959	 97.1	  5.0	 93.2	 47.7
1960	 47.7	  7.2	 66.4	 42.4
1961	 86.0	 40.3	 62.2	 54.7
1962	 84.2	 56.6	 35.4	 56.6
1963	 32.5	 44.1	 42.6	 58.8
1964	 13.0	 50.4	 58.0	  6.3
1965	 21.8	 97.0	 43.2	 54.4
1966	 39.4	  6.8	 90.6	 11.9
1967	 11.2	  4.2	 70.9	 78.4
1968	  9.5	 63.7	  9.6	 69.1
1969	 18.2	 60.5	  8.1	 17.7
1970	  9.9	 88.8	 11.0	 42.2
1971	 14.5	 46.6	 23.1	  3.5
1972	 26.6	 51.6	  3.2	 13.1
1973	 61.7	 75.9	 92.2	 60.7
1974	 33.7	 41.9	  1.6	 37.0
1975	 43.7	 53.5	 72.1	 67.3
1976	 54.0	 89.5	 24.8	 71.8
1977	 61.5	 42.0	 41.3	 61.1
1978	 59.4	 78.9	 59.7	 40.2
1979	 95.6	 16.4	 54.9	  7.4
1980	 25.7	 94.8	 74.8	 28.3
1981	 53.9	 37.7	 32.2	  0.8
1982	 33.8	  8.2	 23.1	 22.7
1983	 44.1	 79.3	 59.3	 99.5
1984	 68.8	 52.3	 15.7	 31.1
1985	 72.0	  7.4	 86.8	 68.0
1986	 85.7	 84.3	 33.3	 24.8
1987	 98.2	 16.6	 78.5	 12.7
1988	 37.1	 20.9	 28.4	 91.9
1989	 77.3	 74.0	 58.4	 36.9
1990	 19.9	 34.3	 92.9	 36.5
1991	 96.9	 75.4	 69.5	 17.0
1992	 27.0	  2.2	 58.1	 26.7
1993	 40.3	 37.3	 34.9	 73.1
1994	 25.2	 90.2	 60.9	 10.6
1995	 42.4	 25.2	 93.9	 80.2
1996	 77.8	 85.7	 55.7	 44.6
1997	 83.1	 23.9	 88.0	 31.4
1998	 62.5	 80.2	 48.0	 75.3
1999	 43.8	 10.6	 17.5	 61.2
2000	 94.9	 16.4	 97.9	  8.0
2001	 26.5	 16.0	 11.0	  3.3
2002	 21.9	 42.5	 43.7	 19.1
2003	 20.9	 90.8	 99.9	 59.8
2004	 80.3	 55.8	  9.9	 88.5
2005	 31.0	 48.8	 72.0	 79.9
2006	 65.8	  2.7	 53.9	 65.8
2007	 73.3	 60.0	 41.5	 32.2
2008	  4.8	 36.3	 40.2	 53.0
2009	 12.8	 38.1	 68.3	 97.8
2010	 78.6	 78.9	 72.8	 64.7
2011	  0.9	 39.8	 30.0	  7.5
2012	 11.8	  1.3	 69.0	 18.2
2013	100.0	 65.7	 78.9	 31.9
2014	 17.2	 24.9	 95.3	 51.8
2015	 52.3	  4.3	 28.6	 96.9
2016	 20.6	 47.2	 17.1	  0.7
2017	 33.3	 64.3	 26.2	 80.1
2018	 14.5	  0.8	  4.2	 81.8
2019	 89.0	 73.5	  2.3	 20.7
2020	 27.6	 34.9	 37.3	 70.5
2021	  1.2	 69.3	 66.0	  8.6
2022	 18.2	 81.7	  4.4	 96.1
2023	 51.5	 24.4	 58.0	 78.0
2024	 76.4	 92.8	 64.8	 12.1
2025	 59.7	 63.5	 50.9	 82.2
2026	  5.3	 44.6	 21.5	 94.9
2027	  5.7	 39.5	 25.7	 13.1
2028	 19.9	  9.3	 28.0	 67.7
2029	 41.0	 99.8	 46.3	 38.3
2030	 48.2	 53.7	 35.9	 20.8
2031	 79.3	 96.9	 22.7	 21.7
2032	 98.8	 33.8	 48.6	 72.1
2033	 94.3	 16.8	  4.3	 36.5
2034	 10.4	 67.2	 82.9	  1.9
2035	 11.2	 76.3	 78.1	 92.4
2036	 13.9	 77.4	 78.5	 80.3
2037	 54.6	 71.4	 27.3	  9.8
2038	 71.8	 98.2	 54.0	 93.4
2039	  2.5	 75.4	 39.2	 90.4
2040	 36.5	 31.5	 49.6	  1.8
2041	 92.7	 95.7	 11.0	  1.3
2042	 57.0	 72.6	 82.0	 23.6
2043	 68.0	 21.2	 14.2	 90.4
2044	 72.8	 54.8	 16.3	 22.8
2045	 31.8	 79.7	 88.4	 33.0
2046	 65.4	 30.4	 86.2	  8.0
2047	 33.4	 93.2	 18.0	 59.3
2048	 23.2	 82.3	  4.1	 27.2
2049	  2.0	 10.7	 74.8	 75.7
2050	 82.8	 37.9	 73.3	 13.6
2051	 71.8	 86.1	 59.7	 51.7
2052	 54.4	 34.1	 89.3	 73.1
2053	 50.7	 77.4	 50.7	 42.8
2054	 43.3	  8.3	  9.6	 73.7
2055	 41.1	 39.9	 74.2	 60.0
2056	 33.4	 50.8	 73.5	 19.6
2057	 84.8	 95.6	 17.8	 11.8
2058	 56.1	 13.2	 65.5	 44.1
2059	 77.9	 10.4	 68.6	 89.8
2060	 74.0	 84.5	 80.2	 50.8
2061	 47.3	 73.8	 63.1	 23.8
2062	 93.4	  2.1	100.0	 76.9
2063	 41.0	 99.0	 82.9	  0.5
2064	  1.2	 48.5	 17.4	 21.1
2065	 32.1	 24.4	 70.1	 52.5
2066	  1.3	 82.4	 93.2	 84.8
2067	 50.4	 72.8	 56.4	 27.7
2068	 84.7	 95.2	 54.1	 80.6
2069	 64.2	 57.3	 54.4	 45.9
2070	 12.1	 66.7	 49.7	 80.7
2071	 49.7	 19.3	 56.2	 63.5
2072	 68.4	 59.5	 41.1	 65.0
2073	 35.8	 88.4	 40.0	 59.7
2074	 65.5	 84.6	 14.7	 21.0
2075	  1.9	 87.2	  5.4	 33.8
2076	 65.9	 65.0	 20.3	 42.5
2077	 59.0	 81.1	 49.4	 30.1
2078	 59.3	 61.0	 16.4	 54.2
2079	 65.3	 26.2	 58.0	 73.5
2080	 98.1	 92.9	 49.2	 52.5
2081	 61.9	 23.7	 55.7	 23.2
2082	  9.6	  7.7	 98.7	 64.4
2083	 18.3	 51.9	 97.9	 77.2
2084	 10.9	 80.6	  7.0	 36.3
2085	 40.4	 41.3	 56.1	  0.5
2086	 72.4	 75.9	 66.8	 26.6
2087	 21.6	  1.2	 69.7	 20.1
2088	 67.3	  1.2	 81.7	 68.5
2089	 37.2	 32.1	 56.8	 47.4
2090	 61.1	  3.7	 13.1	 77.3
2091	 52.0	 31.2	 47.7	  3.0
2092	 28.2	 28.0	 55.6	  8.3
2093	 57.5	 71.1	 73.5	 47.0
2094	 44.8	 97.4	 36.2	 67.1
2095	 95.7	 18.3	 30.3	 13.1
2096	 83.7	 85.8	 43.2	 64.8
2097	 55.8	 36.2	 61.4	 19.8
2098	 58.4	 73.4	 60.3	  7.3
2099	 24.7	 91.1	 97.9	 24.3
2100	 26.5	 78.2	 43.6	  8.9
2101	 80.8	 10.5	  7.6	 99.2
2102	 89.0	 76.2	 83.1	 31.3
2103	 71.6	 80.2	 85.7	 51.1
2104	 39.6	  1.8	 43.9	 41.5
2105	 97.7	 11.3	 99.0	 23.1
2106	 55.3	 92.2	 16.1	 15.4
2107	 82.5	 89.5	 94.0	 95.5
2108	 37.2	 85.9	 24.2	 46.5
2109	  9.3	 76.7	 51.3	 80.2
2110	 71.7	 98.1	 24.4	 62.5
2111	 24.9	 37.5	 76.2	 53.0
2112	  2.2	 62.7	 92.1	 33.2
2113	 81.5	 82.8	 15.0	 98.4
2114	  2.9	 64.2	 88.3	 69.8
2115	 23.9	 30.0	 75.7	 46.4
2116	 78.1	 78.7	 40.0	 87.9
2117	 52.5	 63.1	 59.8	 11.6
2118	 85.8	 66.7	 38.4	 65.1
2119	 72.0	 95.3	 16.7	 93.3
2120	 80.4	 75.5	  4.3	  5.0
2121	 57.3	 71.9	 81.8	 55.4
2122	 82.8	 39.7	 57.1	 37.9
2123	 65.3	 74.1	 60.0	 97.1
2124	 22.9	  5.5	  7.7	  9.2
2125	 37.8	 80.2	 75.6	 27.7
2126	  3.2	 59.5	 61.7	 23.9
2127	 79.7	 30.9	  5.6	 62.7
2128	 23.4	 67.3	 78.8	 68.1
2129	 49.1	 13.4	 91.4	 10.0
2130	 55.7	 37.3	 31.8	 97.8
2131	 42.8	 72.6	 94.1	 69.5
2132	 83.1	 53.2	 81.5	 13.5
2133	 69.6	 10.4	 66.8	 19.5
2134	 36.3	 25.3	 53.8	 68.4
2135	 62.4	 67.8	 47.9	  5.7
2136	 86.0	  0.6	 76.6	 72.4
2137	 84.5	 93.5	 50.6	 83.2
2138	 46.5	  6.4	 45.2	 63.4
2139	 39.7	 30.6	 14.5	 75.7
2140	 66.2	 39.9	 94.8	  1.0
2141	 52.6	 27.9	 51.1	 58.8
2142	 19.4	 85.0	 97.0	 39.5
2143	 31.0	 54.6	 48.0	 51.9
2144	 60.5	 51.5	  3.0	  8.5
2145	 79.7	  9.2	 48.1	 47.6
2146	 51.8	 57.7	 20.6	 73.2
2147	 57.0	 19.9	 56.3	 76.0
2148	 61.7	 42.8	 14.1	 81.9
2149	 41.8	 23.2	 25.9	 86.4
2150	 52.6	 42.6	 40.8	 77.7
2151	 41.2	 54.7	 37.9	 77.7
2152	 30.1	 54.0	 70.2	 66.1
2153	 19.8	 68.7	 54.8	 62.1
2154	 53.9	 12.4	  2.9	  9.6
2155	 36.4	 10.3	 19.6	 25.9
2156	  0.0	 20.3	 10.4	 39.3
2157	 37.0	 92.6	 64.1	 84.7
2158	 69.2	 83.5	 91.4	 41.6
2159	 69.4	 14.1	 67.2	  3.2
2160	 12.2	 17.4	 24.2	 83.9
2161	 31.0	 35.0	 70.8	 63.2
2162	 48.0	 31.8	 19.9	  4.0
2163	 91.4	 65.2	 50.6	 77.3
2164	 63.2	 44.3	 53.6	 84.1
2165	  4.8	 28.7	 45.9	 23.9
2166	 13.7	 25.1	  1.0	 66.1
2167	 82.2	 78.7	 98.4	 49.6
2168	 76.3	 67.2	 73.1	  9.6
2169	 37.0	 64.0	 88.4	 66.0
2170	 96.4	 60.1	 95.7	 44.8
2171	 81.4	 75.2	 92.1	 27.7
2172	 85.3	 46.5	 92.4	 78.8
2173	 54.6	 61.4	 85.3	 78.1
2174	 23.4	  1.0	 90.6	 42.9
2175	 23.7	  8.7	 41.6	 67.6
2176	 12.4	 70.9	 52.5	 16.5
2177	 23.2	 64.5	 70.4	  3.9
2178	 97.1	 30.9	  3.1	 72.1
2179	 71.7	 16.3	 25.5	 34.1
2180	 32.0	 46.4	 94.5	 59.0
2181	 14.0	 92.0	 54.5	 21.6
2182	  8.4	 66.1	 79.3	 74.9
2183	 63.8	  0.7	 80.4	 57.9
2184	 22.4	 29.4	 23.7	 25.7
2185	 45.2	 58.4	 17.9	 78.4
2186	 35.9	 98.9	 17.8	 24.0
2187	 26.1	  2.9	  7.8	 63.9
2188	 49.3	 33.5	 66.6	 68.7
2189	 70.2	 82.3	 51.5	 20.1
2190	 27.0	 55.0	 88.0	 44.4
2191	 63.1	 45.9	 63.2	 98.5
2192	 99.0	 34.5	 49.1	 90.2
2193	 42.2	 70.2	 32.5	 54.3
2194	 99.1	 39.6	 58.0	 43.0
2195	  1.1	  9.7	 30.2	 66.9
2196	 44.3	 33.6	 56.1	 92.2
2197	  7.4	 81.1	 84.2	 48.6
2198	 19.8	 47.0	 11.6	 30.8
2199	  7.3	 49.0	 94.8	 78.8
2200	 50.7	 83.7	 62.4	 85.6
2201	 80.1	 36.7	 14.2	 59.7
2202	 91.8	 19.6	 99.8	 70.0
2203	 16.6	  8.3	 35.5	 47.3
2204	 34.7	 72.5	  3.9	 93.8
2205	 15.0	 61.7	 40.0	 16.8
2206	 61.4	 60.1	 28.7	 78.1
2207	 13.4	 40.1	 46.3	 92.4
2208	 69.9	 82.9	 60.1	 25.6
2209	 64.8	 55.9	  0.8	 46.9
2210	 33.4	 91.5	 99.0	 48.6
2211	 82.5	 52.0	 74.2	 75.7
2212	 20.9	 85.9	 82.8	 53.3
2213	 53.6	 58.3	 81.2	 65.3
2214	 89.9	 55.9	 23.8	 47.6
2215	 38.8	 41.7	 50.4	  9.0
2216	 89.4	 74.4	  2.3	 24.9
2217	 36.9	 67.9	 53.6	 61.5
2218	 17.6	 99.0	 92.5	 50.1
